ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
208,2,70,4,102,75,255,175,0,max-speedometer
1505,137,26,32,11,10,0,236,128,benign
167,0,16,248,168,209,39,224,160,benign
208,122,79,12,100,131,2,104,0,reverse-light-on
208,58,81,12,100,71,5,169,0,reverse-light-on
1277,17,45,10,136,61,8,73,136,benign
650,255,255,255,255,255,255,255,255,fuzzing
167,0,16,238,36,113,39,160,160,benign
208,106,117,12,100,186,5,48,0,reverse-light-on
208,114,123,12,96,238,0,0,0,benign
208,114,80,12,102,26,3,209,0,reverse-light-on
167,0,16,249,104,81,40,16,160,benign
208,50,114,4,100,141,255,99,0,max-speedometer
208,10,71,4,100,41,255,205,0,max-speedometer
14,32,98,22,2,8,9,116,112,benign
1634,78,0,0,0,64,0,0,0,benign
1413,255,255,255,255,255,255,255,255,fuzzing
208,42,80,12,102,133,3,111,0,reverse-light-on
208,42,118,4,100,93,17,137,209,benign
293,144,0,109,31,104,181,195,96,benign
293,144,0,108,223,99,55,59,96,benign
354,0,7,241,115,234,17,244,206,benign
208,82,82,12,100,107,2,133,0,reverse-light-on
208,58,77,4,98,210,255,30,0,max-speedometer
1694,4,64,4,114,31,192,21,34,benign
1505,137,26,32,11,9,251,248,128,benign
208,18,66,4,96,188,255,58,0,max-speedometer
208,2,114,4,100,221,255,26,0,max-speedometer
1176,132,0,160,4,88,134,224,9,benign
208,74,117,12,100,157,5,81,0,reverse-light-on
208,74,79,12,102,90,2,151,0,reverse-light-on
208,114,116,4,100,50,1,187,0,benign
208,98,73,4,98,214,255,23,0,max-speedometer
1760,1,135,1,133,1,141,1,137,benign
208,26,114,4,100,78,255,168,0,max-speedometer
852,32,209,128,0,0,1,93,128,benign
208,122,80,12,100,149,2,86,0,reverse-light-on
208,34,70,12,96,83,5,160,0,reverse-light-on
1076,2,40,32,169,89,209,64,96,benign
14,32,84,86,2,8,9,117,126,benign
51,0,7,152,0,14,16,7,208,benign
1590,36,118,0,0,238,134,128,0,benign
208,50,75,4,98,68,255,173,0,max-speedometer
560,253,0,0,3,44,0,4,0,benign
412,7,56,31,248,66,0,41,16,benign
852,32,107,0,0,0,6,76,128,benign
208,50,114,4,96,168,255,76,0,max-speedometer
208,74,79,4,96,71,255,167,0,max-speedometer
1031,176,0,143,48,75,192,188,160,benign
628,88,242,1,251,16,124,141,149,benign
208,34,115,4,100,87,255,156,0,max-speedometer
403,0,8,8,3,230,152,0,0,benign
208,106,114,4,100,137,255,96,0,max-speedometer
208,58,113,4,96,130,2,113,0,reverse-light-off
208,90,68,12,96,101,5,135,0,reverse-light-on
208,90,70,4,100,75,255,164,0,max-speedometer
208,122,81,12,96,255,3,235,0,reverse-light-on
208,26,72,4,100,213,255,34,0,max-speedometer
14,32,84,214,2,8,9,117,212,benign
692,0,74,163,0,0,0,16,0,benign
1277,17,61,10,62,81,12,73,136,benign
722,0,0,86,190,16,0,0,19,benign
14,32,85,86,2,8,9,113,240,benign
208,74,114,4,100,224,255,14,0,max-speedometer
354,61,136,5,52,236,18,117,205,benign
403,0,8,8,3,206,248,0,0,benign
208,34,114,4,100,129,255,116,0,max-speedometer
14,32,83,150,2,8,9,119,12,benign
208,18,114,4,100,132,255,115,0,max-speedometer
208,122,80,12,96,43,3,191,0,reverse-light-on
996,0,20,0,0,13,0,128,16,benign
208,50,63,4,96,185,255,56,0,max-speedometer
208,58,113,4,96,198,2,45,0,reverse-light-off
293,144,0,63,223,65,127,21,96,benign
208,10,63,4,98,196,255,50,0,max-speedometer
208,122,72,4,96,48,255,184,0,max-speedometer
208,66,124,12,96,212,8,24,0,benign
208,10,69,4,102,7,255,240,0,max-speedometer
208,106,79,4,98,209,255,25,0,max-speedometer
208,26,74,4,102,1,255,246,0,max-speedometer
51,0,1,96,0,14,12,135,208,benign
208,58,74,4,102,202,255,38,0,max-speedometer
208,90,71,4,96,98,255,138,0,max-speedometer
208,66,80,12,96,91,2,151,0,reverse-light-on
208,50,82,12,102,114,2,130,0,reverse-light-on
208,74,78,12,96,229,2,12,0,reverse-light-on
208,106,124,12,96,62,7,170,0,benign
241,133,0,34,64,1,34,26,32,benign
208,106,113,4,96,167,2,70,0,reverse-light-off
208,42,112,4,96,181,2,64,0,reverse-light-off
1176,132,60,161,228,243,134,124,0,benign
61,3,15,214,128,0,0,0,0,benign
852,32,158,192,0,0,7,182,0,benign
208,114,74,12,98,154,5,79,0,reverse-light-on
208,74,79,12,96,218,2,23,0,reverse-light-on
208,10,79,12,98,12,1,238,0,reverse-light-on
293,144,0,109,31,107,179,23,96,benign
167,0,81,40,36,241,23,208,160,benign
208,90,73,4,98,229,255,7,0,max-speedometer
1694,4,64,4,148,32,0,20,98,benign
354,0,7,241,195,234,17,244,206,benign
208,122,74,4,98,55,255,179,0,max-speedometer
208,74,68,4,102,62,255,177,0,max-speedometer
51,25,217,57,154,143,140,119,192,benign
208,106,114,4,96,137,255,100,0,max-speedometer
961,123,85,31,186,217,76,105,46,benign
526,78,32,3,160,0,63,239,119,benign
1004,255,255,255,255,255,255,255,255,fuzzing
1505,137,50,160,7,10,1,108,128,benign
208,82,81,12,98,25,3,214,0,reverse-light-on
208,34,88,4,100,196,31,21,0,benign
560,244,0,0,3,52,0,22,0,benign
51,47,70,114,247,238,18,87,208,benign
208,18,75,12,98,45,5,200,0,reverse-light-on
208,58,113,4,96,142,2,101,0,reverse-light-off
208,114,114,4,96,152,255,84,0,max-speedometer
403,0,8,8,3,230,120,0,0,benign
167,0,16,248,168,81,36,208,160,benign
1760,8,204,9,91,8,255,9,166,benign
1760,2,157,3,14,2,187,3,38,benign
293,144,0,69,223,70,57,149,96,benign
208,106,80,12,96,12,1,226,0,reverse-light-on
186,6,136,13,132,16,0,12,252,benign
208,98,81,12,102,244,3,249,0,reverse-light-on
208,90,72,4,96,236,255,0,0,max-speedometer
208,98,78,12,98,225,2,13,0,reverse-light-on
208,74,114,4,96,146,255,92,0,max-speedometer
208,10,115,4,100,160,255,85,0,max-speedometer
1694,4,64,4,132,31,192,20,162,benign
208,50,114,4,96,127,255,117,0,max-speedometer
961,123,85,31,188,191,100,169,46,benign
1760,4,145,4,127,4,130,4,130,benign
51,0,4,232,0,13,197,135,192,benign
208,82,75,4,102,64,255,173,0,max-speedometer
208,34,119,4,100,153,12,83,209,benign
403,0,8,8,3,240,232,0,0,benign
208,74,114,4,96,151,255,90,0,max-speedometer
1668,228,253,125,153,65,129,144,32,benign
1694,4,64,4,127,31,192,21,2,benign
14,32,96,150,2,8,9,114,116,benign
1076,4,42,160,162,116,127,234,64,benign
1076,0,86,128,166,155,120,156,176,benign
208,106,70,4,102,84,255,153,0,max-speedometer
129,255,255,255,255,255,255,255,255,fuzzing
14,32,95,214,2,8,9,123,36,benign
208,50,72,4,102,212,255,32,0,max-speedometer
208,34,114,4,100,158,255,86,0,max-speedometer
1008,255,255,255,255,255,255,255,255,fuzzing
208,106,73,4,100,228,255,6,0,max-speedometer
208,66,80,12,98,32,3,209,0,reverse-light-on
1505,137,26,32,11,9,251,236,128,benign
1277,17,35,10,147,47,6,73,136,benign
208,2,114,4,100,144,255,103,0,max-speedometer
208,82,117,12,100,187,5,50,0,reverse-light-on
1760,6,112,6,33,6,125,6,46,benign
208,50,74,4,100,69,255,172,0,max-speedometer
293,144,0,108,95,67,167,89,96,benign
1076,3,10,160,165,197,252,54,16,benign
208,82,114,4,100,127,255,109,0,max-speedometer
208,66,114,4,100,70,255,170,0,max-speedometer
208,90,123,12,96,11,3,227,0,benign
1505,137,43,0,11,9,255,128,128,benign
167,0,16,249,165,209,32,48,160,benign
208,10,68,12,102,116,5,130,0,reverse-light-on
692,0,72,239,0,0,0,16,0,benign
208,58,112,4,96,189,2,54,0,reverse-light-off
208,90,124,12,96,6,5,230,0,benign
293,144,0,107,159,149,126,95,96,benign
208,42,80,12,102,84,3,160,0,reverse-light-on
1760,28,166,28,164,28,194,28,204,benign
208,50,114,4,100,153,255,89,0,max-speedometer
208,10,66,4,102,60,255,187,0,max-speedometer
1505,137,26,32,11,9,255,44,128,benign
1176,132,0,32,0,72,134,166,128,benign
167,32,16,250,229,113,40,32,160,benign
14,32,81,214,2,8,9,120,170,benign
1505,137,63,224,11,10,0,32,128,benign
526,78,31,215,160,0,63,143,127,benign
293,144,0,67,159,69,60,97,96,benign
961,123,85,31,189,55,108,41,46,benign
293,144,0,70,95,68,249,155,96,benign
796,255,255,255,255,255,255,255,255,fuzzing
1760,11,43,11,41,11,48,11,47,benign
293,144,0,113,100,9,32,139,96,benign
208,58,65,4,96,195,255,45,0,max-speedometer
1072,0,152,71,60,212,128,18,160,benign
208,34,114,4,100,250,255,251,0,max-speedometer
961,123,85,31,187,122,234,105,46,benign
14,32,97,22,2,8,9,122,114,benign
208,74,79,12,98,170,3,70,0,reverse-light-on
208,34,75,12,100,43,5,200,0,reverse-light-on
1076,0,119,128,170,30,28,39,48,benign
852,33,2,192,0,0,3,53,0,benign
354,0,8,0,67,234,17,244,206,benign
208,90,121,4,96,158,28,55,0,benign
208,2,63,12,96,141,5,106,0,reverse-light-on
167,32,16,248,40,145,46,112,160,benign
208,98,68,4,102,99,255,137,0,max-speedometer
208,50,115,4,96,188,255,53,0,max-speedometer
1076,3,10,160,163,205,53,157,16,benign
208,90,118,4,98,252,14,231,0,benign
1694,4,64,4,104,32,0,20,98,benign
1512,62,128,0,28,0,47,64,0,benign
628,0,242,1,251,16,124,141,149,benign
51,0,3,32,0,12,201,87,208,benign
1628,64,12,50,120,48,15,0,2,benign
1505,137,26,32,11,9,255,40,128,benign
1505,137,40,160,11,9,254,228,128,benign
167,0,16,249,168,193,41,64,160,benign
208,58,75,12,96,172,5,68,0,reverse-light-on
51,42,109,242,169,63,146,247,208,benign
692,0,75,17,0,0,0,16,0,benign
852,32,180,192,0,0,5,65,0,benign
208,18,115,4,96,184,255,62,0,max-speedometer
293,144,0,109,31,27,188,99,96,benign
628,0,242,5,247,16,124,141,147,benign
208,106,82,12,98,56,2,181,0,reverse-light-on
354,0,7,238,179,234,17,244,206,benign
208,50,113,4,96,215,2,29,0,reverse-light-off
208,18,113,4,96,150,2,98,0,reverse-light-off
1505,137,57,32,7,10,2,20,128,benign
208,18,112,4,96,203,2,45,0,reverse-light-off
208,26,78,12,96,220,2,27,0,reverse-light-on
412,20,14,32,27,130,0,41,80,benign
208,98,63,4,96,194,255,41,0,max-speedometer
412,7,68,31,246,194,0,40,160,benign
208,98,79,12,100,255,1,240,0,reverse-light-on
1314,223,127,208,65,61,24,36,28,benign
1176,131,203,158,92,115,134,27,131,benign
1076,2,234,160,166,185,253,193,80,benign
208,82,73,12,98,96,5,141,0,reverse-light-on
208,10,81,12,98,251,3,253,0,reverse-light-on
208,98,80,4,96,70,255,165,0,max-speedometer
560,247,0,0,2,244,0,16,0,benign
852,32,133,0,0,0,3,57,0,benign
1505,137,26,32,11,10,0,72,128,benign
1076,3,234,160,165,87,215,223,0,benign
208,66,71,4,96,197,255,42,0,max-speedometer
208,2,65,4,98,45,255,203,0,max-speedometer
208,18,115,4,100,143,255,105,0,max-speedometer
1076,2,202,160,161,35,33,178,80,benign
852,32,170,192,0,0,6,31,128,benign
1694,4,64,4,122,32,0,21,66,benign
14,32,83,22,2,8,9,119,170,benign
208,106,78,4,96,217,255,17,0,max-speedometer
208,10,80,12,98,104,3,144,0,reverse-light-on
208,66,115,4,96,46,255,194,0,max-speedometer
208,50,75,4,100,227,255,14,0,max-speedometer
208,26,66,4,102,173,255,72,0,max-speedometer
1760,25,62,25,68,25,92,25,106,benign
208,10,112,4,96,206,2,43,0,reverse-light-off
208,66,68,4,102,195,255,44,0,max-speedometer
14,32,98,86,2,8,9,122,60,benign
14,32,85,86,2,8,9,113,198,benign
852,31,214,128,0,0,0,236,128,benign
1760,20,60,20,64,20,84,20,83,benign
208,26,124,4,100,186,27,36,0,benign
208,34,112,4,96,182,2,64,0,reverse-light-off
293,144,0,113,100,9,32,229,96,benign
1176,132,0,160,4,99,132,160,196,benign
628,0,242,10,242,16,124,141,199,benign
208,26,114,4,96,130,255,117,0,max-speedometer
208,2,70,4,98,68,255,182,0,max-speedometer
526,78,32,107,160,0,62,176,39,benign
1760,36,45,36,15,36,31,36,14,benign
208,122,115,4,100,87,255,145,0,max-speedometer
208,82,120,4,96,143,39,60,199,benign
961,123,85,31,187,95,133,169,46,benign
208,122,103,4,98,181,23,33,0,benign
248,126,223,244,253,73,251,167,184,benign
1668,100,255,120,89,65,125,208,32,benign
167,0,81,37,164,209,25,32,160,benign
628,0,242,6,246,16,124,141,195,benign
208,26,114,4,100,178,255,68,0,max-speedometer
1505,137,63,224,11,10,2,20,128,benign
1408,0,0,0,4,41,135,239,144,benign
1634,79,128,0,0,64,0,0,0,benign
852,32,171,64,0,0,6,113,0,benign
996,1,88,0,0,5,0,0,0,benign
852,31,254,64,0,0,4,48,128,benign
167,0,16,251,38,17,43,128,160,benign
1505,137,48,0,7,10,1,248,128,benign
1760,23,213,23,231,23,249,24,4,benign
208,122,115,4,96,146,255,87,0,max-speedometer
1505,137,27,224,7,10,2,76,128,benign
1760,11,135,11,138,11,140,11,137,benign
14,32,82,214,2,8,9,125,172,benign
208,114,114,4,100,139,255,94,0,max-speedometer
519,36,4,96,72,19,227,20,232,benign
14,32,96,86,2,8,9,124,78,benign
403,0,8,8,3,226,120,0,0,benign
1628,64,8,51,104,48,4,0,2,benign
208,42,63,4,100,43,255,199,0,max-speedometer
852,32,128,128,0,0,3,103,128,benign
1668,204,249,126,217,65,135,144,32,benign
208,2,115,4,96,215,255,33,0,max-speedometer
1076,0,0,0,160,244,198,111,96,benign
1076,3,138,160,166,120,74,36,192,benign
208,42,80,4,98,76,255,166,0,max-speedometer
870,135,29,200,2,1,71,206,56,benign
208,42,64,4,102,40,255,202,0,max-speedometer
412,0,34,32,27,130,0,41,80,benign
412,7,52,31,248,194,0,39,0,benign
51,0,2,0,0,12,203,151,208,benign
208,2,115,4,96,29,255,220,0,max-speedometer
208,26,113,4,96,149,2,98,0,reverse-light-off
208,90,115,4,100,183,255,52,0,max-speedometer
208,106,113,4,96,197,2,40,0,reverse-light-off
293,144,0,108,159,119,45,31,96,benign
208,58,81,12,96,243,3,255,0,reverse-light-on
208,2,73,4,98,45,255,204,0,max-speedometer
51,33,0,162,18,207,77,183,208,benign
14,32,84,214,2,8,9,114,216,benign
412,1,52,31,249,130,0,41,160,benign
208,66,67,12,98,142,5,97,0,reverse-light-on
293,144,0,69,223,70,186,9,96,benign
208,90,114,4,96,45,255,191,0,max-speedometer
208,66,66,12,102,142,5,97,0,reverse-light-on
208,82,109,12,96,217,2,23,0,reverse-light-on
208,18,72,4,98,67,255,178,0,max-speedometer
560,211,0,1,19,28,0,20,0,benign
208,50,78,12,96,161,2,83,0,reverse-light-on
852,32,183,64,0,0,5,0,0,benign
208,122,114,4,100,125,255,109,0,max-speedometer
51,0,4,168,0,13,70,39,208,benign
208,58,68,4,96,9,255,232,0,max-speedometer
14,32,100,150,2,8,9,112,18,benign
208,2,77,12,98,194,5,53,0,reverse-light-on
208,114,82,12,102,230,3,5,0,reverse-light-on
208,18,114,4,100,254,255,248,0,max-speedometer
208,90,118,4,96,230,8,3,0,benign
412,3,10,31,254,130,0,41,32,benign
208,2,113,4,96,218,2,32,0,reverse-light-off
208,82,72,4,100,107,255,133,0,max-speedometer
1076,2,96,0,170,101,116,17,192,benign
208,26,113,4,96,228,2,19,0,reverse-light-off
1668,84,213,126,217,65,122,80,30,benign
208,122,79,12,96,172,3,62,0,reverse-light-on
51,39,32,26,119,94,15,23,208,benign
167,0,113,7,36,65,42,240,160,benign
208,98,114,4,96,110,255,128,0,max-speedometer
208,42,65,4,98,46,255,196,0,max-speedometer
1694,4,64,4,143,32,32,21,2,benign
208,34,80,4,100,166,19,63,0,benign
14,32,83,214,2,8,9,118,4,benign
208,26,114,4,100,96,255,148,0,max-speedometer
208,98,63,12,100,132,5,103,0,reverse-light-on
852,32,98,128,0,0,7,115,0,benign
961,123,85,31,187,112,244,105,46,benign
208,82,120,4,96,144,3,95,0,benign
1176,132,0,32,0,43,132,109,201,benign
208,82,81,12,100,30,1,211,0,reverse-light-on
412,30,56,32,21,2,0,40,48,benign
1505,137,55,96,7,10,0,192,128,benign
452,0,0,2,0,2,128,0,0,benign
293,144,0,108,31,113,48,185,96,benign
208,114,114,4,100,182,255,53,0,max-speedometer
186,6,120,3,68,16,0,1,4,benign
1760,5,132,5,128,5,132,5,127,benign
1760,6,161,6,151,6,142,6,140,benign
1505,137,48,96,11,9,255,52,128,benign
208,26,67,4,102,69,255,176,0,max-speedometer
1072,0,152,70,188,204,128,17,160,benign
1694,4,64,4,175,33,128,20,130,benign
293,144,0,109,31,106,243,239,96,benign
1760,7,123,7,107,7,125,7,123,benign
354,0,7,235,211,234,17,244,206,benign
208,26,113,4,96,150,2,97,0,reverse-light-off
208,18,113,4,96,211,2,37,0,reverse-light-off
208,18,73,4,96,35,255,212,0,max-speedometer
208,122,115,4,96,247,255,243,0,max-speedometer
51,30,104,113,232,76,142,199,208,benign
208,90,115,4,96,71,255,166,0,max-speedometer
412,1,66,31,247,194,0,41,192,benign
1505,137,59,64,7,10,1,104,128,benign
208,50,114,4,96,157,255,87,0,max-speedometer
208,98,80,12,100,45,5,190,0,reverse-light-on
1505,137,52,96,11,10,0,136,128,benign
51,0,6,80,0,13,66,215,208,benign
208,58,73,4,102,67,255,173,0,max-speedometer
208,98,82,12,96,65,2,173,0,reverse-light-on
852,32,159,192,0,0,7,232,128,benign
1505,137,63,224,7,10,1,220,128,benign
208,34,115,4,100,196,255,46,0,max-speedometer
208,106,114,4,100,190,255,44,0,max-speedometer
354,36,71,254,179,254,17,254,206,benign
208,106,115,4,100,245,255,245,0,max-speedometer
208,2,63,4,96,48,255,199,0,max-speedometer
167,0,16,250,40,49,30,16,160,benign
208,58,76,4,98,84,255,156,0,max-speedometer
208,26,82,12,100,225,3,21,0,reverse-light-on
117,15,198,0,14,203,25,84,0,benign
208,90,114,4,100,128,255,107,0,max-speedometer
208,90,119,4,100,24,16,201,0,benign
1176,132,22,160,180,185,138,68,199,benign
208,122,121,4,96,145,19,73,0,benign
1505,137,45,0,11,9,255,4,128,benign
208,90,63,4,98,250,255,243,0,max-speedometer
1176,135,255,191,252,71,130,105,8,benign
208,18,67,12,102,112,5,133,0,reverse-light-on
1694,4,64,4,120,32,0,21,66,benign
1031,59,242,108,176,0,1,188,160,benign
1505,137,43,0,11,9,255,200,128,benign
293,144,0,69,223,70,57,29,96,benign
208,106,81,12,102,251,3,241,0,reverse-light-on
208,26,114,4,100,232,255,12,0,max-speedometer
569,0,0,0,2,128,0,26,96,benign
167,0,16,241,165,113,33,144,160,benign
1076,3,74,160,165,222,119,108,240,benign
1241,255,255,255,255,255,255,255,255,fuzzing
208,66,114,4,96,239,255,2,0,max-speedometer
1760,19,117,19,100,19,137,19,133,benign
1176,132,246,167,180,143,128,153,70,benign
1176,132,0,160,4,4,131,247,139,benign
1505,137,58,192,7,10,1,120,128,benign
208,18,113,4,96,218,2,30,0,reverse-light-off
208,122,71,4,100,240,255,252,0,max-speedometer
51,37,117,74,90,109,84,215,208,benign
204,67,57,55,162,72,176,31,6,benign
1694,4,64,4,137,31,192,21,2,benign
14,32,80,22,2,8,9,136,196,benign
852,32,138,64,0,0,2,115,0,benign
1314,223,127,208,167,211,192,71,220,benign
208,66,117,12,100,144,5,95,0,reverse-light-on
470,2,10,128,128,48,37,100,128,benign
628,0,242,12,240,16,124,141,149,benign
208,106,115,4,100,62,255,172,0,max-speedometer
354,0,7,255,243,234,17,244,206,benign
208,34,80,12,102,85,3,160,0,reverse-light-on
354,62,72,6,180,176,18,87,204,benign
208,50,69,4,100,15,255,227,0,max-speedometer
208,106,115,4,100,192,255,45,0,max-speedometer
1505,137,26,32,11,10,0,208,128,benign
208,122,114,4,100,149,255,84,0,max-speedometer
208,58,78,12,100,162,2,81,0,reverse-light-on
208,66,114,4,100,176,255,62,0,max-speedometer
208,74,70,4,100,24,24,195,0,benign
208,90,113,4,96,145,2,94,0,reverse-light-off
1760,11,73,10,192,11,96,10,231,benign
61,0,188,164,128,0,0,0,0,benign
208,34,120,4,100,175,27,46,0,benign
870,139,157,200,2,1,71,206,56,benign
208,58,115,4,96,3,255,239,0,max-speedometer
560,159,0,2,146,204,0,28,0,benign
1076,3,202,160,163,239,183,178,96,benign
208,34,115,4,100,208,255,34,0,max-speedometer
852,32,147,0,0,0,1,113,128,benign
51,34,207,154,44,206,16,7,208,benign
208,26,72,4,100,58,255,186,0,max-speedometer
208,106,78,12,96,194,5,40,0,reverse-light-on
208,98,124,4,96,156,5,79,0,benign
208,50,81,12,102,2,3,241,0,reverse-light-on
208,74,114,4,100,102,255,138,0,max-speedometer
852,31,227,0,0,0,7,122,128,benign
852,32,168,192,0,0,6,140,128,benign
208,82,114,4,96,155,255,85,0,max-speedometer
208,50,114,4,100,42,255,199,0,max-speedometer
354,61,216,6,164,150,18,74,204,benign
208,122,73,4,98,83,255,149,0,max-speedometer
208,82,112,4,96,188,2,52,0,reverse-light-off
470,2,15,130,128,48,33,68,128,benign
167,32,16,251,38,49,46,32,160,benign
1257,255,255,255,255,255,255,255,255,fuzzing
293,144,0,67,223,67,123,215,96,benign
208,26,80,12,96,96,2,151,0,reverse-light-on
1176,132,0,32,0,246,128,0,6,benign
1418,255,255,255,255,255,255,255,255,fuzzing
961,123,85,31,187,245,238,233,46,benign
1031,64,1,97,16,197,128,250,32,benign
208,114,113,4,96,204,2,32,0,reverse-light-off
852,32,108,192,0,0,5,239,0,benign
852,32,104,0,0,0,6,157,128,benign
208,2,114,4,100,130,255,117,0,max-speedometer
14,32,84,150,2,8,9,117,46,benign
412,21,96,32,49,66,0,41,128,benign
208,106,113,4,96,227,2,10,0,reverse-light-off
852,32,113,128,0,0,5,109,128,benign
852,32,59,192,0,0,4,45,128,benign
208,66,115,4,100,34,255,208,0,max-speedometer
167,32,16,249,232,193,44,16,160,benign
1760,14,38,14,24,14,13,14,14,benign
167,0,80,243,41,1,21,52,160,benign
1760,3,137,3,133,3,131,3,130,benign
1277,17,48,10,134,65,8,201,136,benign
675,16,1,130,141,32,128,3,145,benign
208,10,115,4,96,192,255,55,0,max-speedometer
208,106,72,12,102,52,5,182,0,reverse-light-on
208,34,68,4,98,66,255,178,0,max-speedometer
293,144,0,106,31,107,245,193,96,benign
293,144,0,107,160,48,240,215,96,benign
852,32,36,128,0,0,7,74,0,benign
1505,137,26,32,11,10,1,0,128,benign
167,0,16,251,170,49,35,160,160,benign
208,2,68,12,102,122,5,125,0,reverse-light-on
1303,255,255,255,255,255,255,255,255,fuzzing
1162,255,255,255,255,255,255,255,255,fuzzing
167,0,16,252,37,97,26,176,160,benign
208,2,79,4,96,221,255,26,0,max-speedometer
208,10,70,4,102,40,255,206,0,max-speedometer
208,50,81,4,96,29,26,191,0,benign
208,122,115,4,96,80,255,154,0,max-speedometer
852,31,233,0,0,0,6,216,128,benign
1760,19,195,19,171,19,209,19,206,benign
208,82,125,4,100,139,2,101,0,benign
167,0,16,250,168,1,37,128,160,benign
1076,2,40,32,165,83,54,182,48,benign
208,114,113,4,96,205,2,31,0,reverse-light-off
167,0,16,249,166,193,30,240,160,benign
208,122,108,4,100,13,30,194,0,benign
208,74,124,4,100,93,7,143,0,benign
1694,4,64,4,149,32,0,20,226,benign
1760,4,94,4,92,4,121,4,123,benign
208,82,78,4,96,208,255,29,0,max-speedometer
208,66,114,4,96,174,255,68,0,max-speedometer
167,0,16,250,39,129,24,16,160,benign
14,32,80,150,2,8,9,125,14,benign
14,32,81,86,2,8,9,127,192,benign
208,34,82,4,100,149,255,94,0,max-speedometer
208,90,80,12,100,69,3,169,0,reverse-light-on
293,144,0,107,95,77,99,83,96,benign
